date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,home_team,away_team,teamA_PTS,teamB_PTS,teamA_FG_PCT,teamB_FG_PCT,teamA_FT_PCT,teamB_FT_PCT,teamA_FG3_PCT,teamB_FG3_PCT,teamA_AST,teamB_AST,teamA_REB,teamB_REB
2019-12-28,2020,la clippers,utah,1,107,120,-360.0,280.0,221.5,7.5,115.0,2019-12-28,21900485.0,Final,1610612746.0,1610612762.0,2019.0,1610612746.0,107.0,0.368,0.926,0.3,22.0,46.0,1610612762.0,120.0,0.523,0.765,0.486,25.0,47.0,0.0,la clippers,utah,107.0,120.0,0.368,0.523,0.926,0.765,0.3,0.486,22.0,25.0,46.0,47.0
2019-12-28,2020,denver,memphis,1,119,110,-500.0,375.0,218.5,9.0,112.0,2019-12-28,21900472.0,Final,1610612743.0,1610612763.0,2019.0,1610612743.0,119.0,0.484,0.741,0.31,28.0,43.0,1610612763.0,110.0,0.488,0.76,0.3,32.0,45.0,1.0,denver,memphis,119.0,110.0,0.484,0.488,0.741,0.76,0.31,0.3,28.0,32.0,43.0,45.0
2019-12-28,2020,phoenix,sacramento,0,112,110,120.0,-140.0,217.0,-2.5,111.0,2019-12-28,21900483.0,Final,1610612758.0,1610612756.0,2019.0,1610612758.0,110.0,0.488,0.667,0.387,19.0,36.0,1610612756.0,112.0,0.517,0.867,0.346,30.0,41.0,0.0,sacramento,phoenix,112.0,110.0,0.517,0.488,0.867,0.667,0.346,0.387,30.0,19.0,41.0,36.0
2019-12-28,2020,new york,washington,0,107,100,-160.0,140.0,228.5,3.0,111.5,2019-12-28,21900476.0,Final,1610612764.0,1610612752.0,2019.0,1610612764.0,100.0,0.344,0.774,0.4,16.0,49.0,1610612752.0,107.0,0.447,0.769,0.355,25.0,56.0,0.0,washington,new york,107.0,100.0,0.447,0.344,0.769,0.774,0.355,0.4,25.0,16.0,56.0,49.0
2019-12-28,2020,la lakers,portland,0,128,120,-240.0,190.0,223.0,5.0,108.5,2019-12-28,21900484.0,Final,1610612757.0,1610612747.0,2019.0,1610612757.0,120.0,0.477,0.852,0.429,18.0,39.0,1610612747.0,128.0,0.516,0.821,0.344,32.0,44.0,0.0,portland,la lakers,128.0,120.0,0.516,0.477,0.821,0.852,0.344,0.429,32.0,18.0,44.0,39.0
2019-12-28,2020,indiana,new orleans,0,98,120,105.0,-125.0,218.0,-1.5,105.5,2019-12-28,21900474.0,Final,1610612740.0,1610612754.0,2019.0,1610612740.0,120.0,0.462,0.8,0.429,25.0,49.0,1610612754.0,98.0,0.3879999999999999,0.897,0.214,17.0,46.0,1.0,new orleans,indiana,98.0,120.0,0.3879999999999999,0.462,0.897,0.8,0.214,0.429,17.0,25.0,46.0,49.0
2019-12-28,2020,detroit,san antonio,0,109,136,180.0,-220.0,222.5,-5.0,108.0,2019-12-28,21900481.0,Final,1610612759.0,1610612765.0,2019.0,1610612759.0,136.0,0.57,0.8,0.514,30.0,51.0,1610612765.0,109.0,0.444,0.5670000000000001,0.3329999999999999,20.0,40.0,1.0,san antonio,detroit,109.0,136.0,0.444,0.57,0.5670000000000001,0.8,0.3329999999999999,0.514,20.0,30.0,40.0,51.0
2019-12-28,2020,dallas,golden state,0,141,121,-700.0,500.0,218.0,11.0,108.0,2019-12-28,21900482.0,Final,1610612744.0,1610612742.0,2019.0,1610612744.0,121.0,0.489,0.765,0.462,28.0,42.0,1610612742.0,141.0,0.522,1.0,0.471,35.0,46.0,0.0,golden state,dallas,141.0,121.0,0.522,0.489,1.0,0.765,0.471,0.462,35.0,28.0,46.0,42.0
2019-12-28,2020,cleveland,minnesota,0,94,88,230.0,-280.0,217.0,-6.5,111.5,2019-12-28,21900479.0,Final,1610612750.0,1610612739.0,2019.0,1610612750.0,88.0,0.355,0.737,0.216,17.0,39.0,1610612739.0,94.0,0.416,0.722,0.2,13.0,61.0,0.0,minnesota,cleveland,94.0,88.0,0.416,0.355,0.722,0.737,0.2,0.216,13.0,17.0,61.0,39.0
2019-12-28,2020,brooklyn,houston,0,98,108,375.0,-500.0,234.5,-9.0,119.5,2019-12-28,21900478.0,Final,1610612745.0,1610612751.0,2019.0,1610612745.0,108.0,0.436,0.4379999999999999,0.31,16.0,54.0,1610612751.0,98.0,0.402,0.619,0.282,24.0,47.0,1.0,houston,brooklyn,98.0,108.0,0.402,0.436,0.619,0.4379999999999999,0.282,0.31,24.0,16.0,47.0,54.0
2019-12-28,2020,atlanta,chicago,0,81,116,425.0,-600.0,217.0,-9.5,105.0,2019-12-28,21900477.0,Final,1610612741.0,1610612737.0,2019.0,1610612741.0,116.0,0.494,0.789,0.484,22.0,51.0,1610612737.0,81.0,0.3720000000000001,0.727,0.265,24.0,39.0,1.0,chicago,atlanta,81.0,116.0,0.3720000000000001,0.494,0.727,0.789,0.265,0.484,24.0,22.0,39.0,51.0
2019-12-28,2020,milwaukee,orlando,1,111,100,-270.0,220.0,216.5,6.0,106.0,2019-12-28,21900480.0,Final,1610612749.0,1610612753.0,2019.0,1610612749.0,111.0,0.512,0.667,0.351,30.0,57.0,1610612753.0,100.0,0.402,0.8420000000000001,0.4,21.0,35.0,1.0,milwaukee,orlando,111.0,100.0,0.512,0.402,0.667,0.8420000000000001,0.351,0.4,30.0,21.0,57.0,35.0
2019-12-29,2020,dallas,la lakers,0,95,108,175.0,-210.0,224.5,-5.0,109.5,2019-12-29,21900490.0,Final,1610612747.0,1610612742.0,2019.0,1610612747.0,108.0,0.487,0.821,0.391,28.0,39.0,1610612742.0,95.0,0.36,0.9,0.302,17.0,45.0,1.0,la lakers,dallas,95.0,108.0,0.36,0.487,0.9,0.821,0.302,0.391,17.0,28.0,45.0,39.0
2019-12-29,2020,charlotte,memphis,0,104,117,125.0,-145.0,219.5,-2.5,107.0,2019-12-29,21900487.0,Final,1610612763.0,1610612766.0,2019.0,1610612763.0,117.0,0.489,1.0,0.286,30.0,50.0,1610612766.0,104.0,0.43,0.6559999999999999,0.29,23.0,42.0,1.0,memphis,charlotte,104.0,117.0,0.43,0.489,0.6559999999999999,1.0,0.29,0.286,23.0,30.0,42.0,50.0
2019-12-29,2020,houston,new orleans,0,112,127,180.0,-220.0,223.5,-5.0,109.0,2019-12-29,21900488.0,Final,1610612740.0,1610612745.0,2019.0,1610612740.0,127.0,0.49,0.6920000000000001,0.409,32.0,47.0,1610612745.0,112.0,0.519,0.65,0.385,29.0,41.0,1.0,new orleans,houston,112.0,127.0,0.519,0.49,0.65,0.6920000000000001,0.385,0.409,29.0,32.0,41.0,47.0
2019-12-29,2020,denver,sacramento,1,120,115,-350.0,275.0,208.0,7.5,101.5,2019-12-29,21900489.0,Final,1610612743.0,1610612758.0,2019.0,1610612743.0,120.0,0.519,0.903,0.276,23.0,37.0,1610612758.0,115.0,0.529,0.706,0.382,32.0,35.0,1.0,denver,sacramento,120.0,115.0,0.519,0.529,0.903,0.706,0.276,0.382,23.0,32.0,37.0,35.0
2019-12-29,2020,oklahoma city,toronto,0,98,97,160.0,-190.0,209.5,-4.5,103.0,2019-12-29,21900486.0,Final,1610612761.0,1610612760.0,2019.0,1610612761.0,97.0,0.422,1.0,0.375,21.0,42.0,1610612760.0,98.0,0.436,0.87,0.303,15.0,43.0,0.0,toronto,oklahoma city,98.0,97.0,0.436,0.422,0.87,1.0,0.303,0.375,15.0,21.0,43.0,42.0
2019-12-30,2020,brooklyn,minnesota,0,115,122,-200.0,170.0,216.5,4.5,111.0,2019-12-30,21900494.0,Final,1610612750.0,1610612751.0,2019.0,1610612750.0,122.0,0.404,0.7240000000000001,0.386,20.0,60.0,1610612751.0,115.0,0.404,0.741,0.366,22.0,58.0,1.0,minnesota,brooklyn,115.0,122.0,0.404,0.404,0.741,0.7240000000000001,0.366,0.386,22.0,20.0,58.0,60.0
2019-12-30,2020,atlanta,orlando,0,101,93,500.0,-700.0,209.5,-10.5,101.5,2019-12-30,21900491.0,Final,1610612753.0,1610612737.0,2019.0,1610612753.0,93.0,0.416,0.583,0.2,22.0,40.0,1610612737.0,101.0,0.481,0.8240000000000001,0.31,21.0,52.0,0.0,orlando,atlanta,101.0,93.0,0.481,0.416,0.8240000000000001,0.583,0.31,0.2,21.0,22.0,52.0,40.0
2019-12-30,2020,chicago,milwaukee,1,102,123,350.0,-450.0,220.0,-8.5,113.0,2019-12-30,21900493.0,Final,1610612741.0,1610612749.0,2019.0,1610612741.0,102.0,0.374,0.625,0.386,26.0,43.0,1610612749.0,123.0,0.5479999999999999,0.833,0.344,29.0,59.0,0.0,chicago,milwaukee,102.0,123.0,0.374,0.5479999999999999,0.625,0.833,0.386,0.344,26.0,29.0,43.0,59.0
2019-12-30,2020,detroit,utah,0,81,104,375.0,-500.0,217.5,-9.5,106.5,2019-12-30,21900495.0,Final,1610612762.0,1610612765.0,2019.0,1610612762.0,104.0,0.47,0.8,0.385,20.0,46.0,1610612765.0,81.0,0.38,0.7390000000000001,0.286,14.0,43.0,1.0,utah,detroit,81.0,104.0,0.38,0.47,0.7390000000000001,0.8,0.286,0.385,14.0,20.0,43.0,46.0
2019-12-30,2020,phoenix,portland,0,122,116,145.0,-170.0,232.5,-4.0,120.0,2019-12-30,21900496.0,Final,1610612757.0,1610612756.0,2019.0,1610612757.0,116.0,0.458,0.778,0.412,24.0,42.0,1610612756.0,122.0,0.478,0.955,0.565,29.0,44.0,0.0,portland,phoenix,122.0,116.0,0.478,0.458,0.955,0.778,0.565,0.412,29.0,24.0,44.0,42.0
2019-12-30,2020,miami,washington,0,105,123,-750.0,525.0,224.5,11.0,109.5,2019-12-30,21900492.0,Final,1610612764.0,1610612748.0,2019.0,1610612764.0,123.0,0.512,0.667,0.459,26.0,40.0,1610612748.0,105.0,0.452,0.7440000000000001,0.357,18.0,44.0,1.0,washington,miami,105.0,123.0,0.452,0.512,0.7440000000000001,0.667,0.357,0.459,18.0,26.0,44.0,40.0
2019-12-31,2020,cleveland,toronto,0,97,117,350.0,-450.0,217.5,-8.0,111.5,2019-12-31,21900500.0,Final,1610612761.0,1610612739.0,2019.0,1610612761.0,117.0,0.476,0.8,0.436,29.0,45.0,1610612739.0,97.0,0.425,0.813,0.263,21.0,41.0,1.0,toronto,cleveland,97.0,117.0,0.425,0.476,0.813,0.8,0.263,0.436,21.0,29.0,41.0,45.0
2019-12-31,2020,dallas,oklahoma city,0,101,106,-145.0,125.0,217.0,2.5,106.0,2019-12-31,21900503.0,Final,1610612760.0,1610612742.0,2019.0,1610612760.0,106.0,0.429,0.7859999999999999,0.222,18.0,56.0,1610612742.0,101.0,0.355,0.741,0.294,19.0,49.0,1.0,oklahoma city,dallas,101.0,106.0,0.355,0.429,0.741,0.7859999999999999,0.294,0.222,19.0,18.0,49.0,56.0
2019-12-31,2020,denver,houston,0,104,130,230.0,-280.0,225.0,-6.5,109.0,2019-12-31,21900501.0,Final,1610612745.0,1610612743.0,2019.0,1610612745.0,130.0,0.529,0.71,0.471,20.0,43.0,1610612743.0,104.0,0.464,0.667,0.32,25.0,39.0,1.0,houston,denver,104.0,130.0,0.464,0.529,0.667,0.71,0.32,0.471,25.0,20.0,39.0,43.0
2019-12-31,2020,golden state,san antonio,0,113,117,525.0,-750.0,217.0,-11.0,106.5,2019-12-31,21900502.0,Final,1610612759.0,1610612744.0,2019.0,1610612759.0,117.0,0.469,0.765,0.452,30.0,53.0,1610612744.0,113.0,0.458,0.722,0.444,31.0,44.0,1.0,san antonio,golden state,113.0,117.0,0.458,0.469,0.722,0.765,0.444,0.452,31.0,30.0,44.0,53.0
2019-12-31,2020,la clippers,sacramento,0,105,87,-280.0,230.0,220.0,6.5,107.0,2019-12-31,21900499.0,Final,1610612758.0,1610612746.0,2019.0,1610612758.0,87.0,0.413,0.684,0.286,20.0,41.0,1610612746.0,105.0,0.409,0.955,0.333,21.0,51.0,0.0,sacramento,la clippers,105.0,87.0,0.409,0.413,0.955,0.684,0.333,0.286,21.0,20.0,51.0,41.0
2019-12-31,2020,boston,charlotte,0,109,92,-400.0,300.0,210.5,7.5,108.0,2019-12-31,21900497.0,Final,1610612766.0,1610612738.0,2019.0,1610612766.0,92.0,0.395,0.75,0.353,25.0,41.0,1610612738.0,109.0,0.454,0.7,0.368,25.0,54.0,0.0,charlotte,boston,109.0,92.0,0.454,0.395,0.7,0.75,0.368,0.353,25.0,25.0,54.0,41.0
2019-12-31,2020,indiana,philadelphia,1,115,97,-155.0,135.0,212.5,3.5,108.0,2019-12-31,21900498.0,Final,1610612754.0,1610612755.0,2019.0,1610612754.0,115.0,0.488,0.769,0.44,35.0,38.0,1610612755.0,97.0,0.407,0.85,0.207,24.0,47.0,1.0,indiana,philadelphia,115.0,97.0,0.488,0.407,0.769,0.85,0.44,0.207,35.0,24.0,38.0,47.0
2020-01-01,2020,orlando,washington,0,122,101,-170.0,145.0,222.5,3.5,109.0,2020-01-01,21900504.0,Final,1610612764.0,1610612753.0,2019.0,1610612764.0,101.0,0.379,0.8390000000000001,0.29,18.0,46.0,1610612753.0,122.0,0.474,0.741,0.375,25.0,52.0,0.0,washington,orlando,122.0,101.0,0.474,0.379,0.741,0.8390000000000001,0.375,0.29,25.0,18.0,52.0,46.0
2020-01-01,2020,new york,portland,1,117,93,150.0,-180.0,226.0,-4.0,110.0,2020-01-01,21900505.0,Final,1610612752.0,1610612757.0,2019.0,1610612752.0,117.0,0.48,0.643,0.389,29.0,55.0,1610612757.0,93.0,0.394,0.6,0.313,17.0,47.0,1.0,new york,portland,117.0,93.0,0.48,0.394,0.643,0.6,0.389,0.313,29.0,17.0,55.0,47.0
2020-01-01,2020,milwaukee,minnesota,1,106,104,-5000.0,1500.0,221.0,18.0,108.0,2020-01-01,21900506.0,Final,1610612749.0,1610612750.0,2019.0,1610612749.0,106.0,0.426,0.654,0.25,24.0,60.0,1610612750.0,104.0,0.374,0.75,0.326,18.0,48.0,1.0,milwaukee,minnesota,106.0,104.0,0.426,0.374,0.654,0.75,0.25,0.326,24.0,18.0,60.0,48.0
2020-01-01,2020,la lakers,phoenix,1,117,107,-750.0,525.0,225.5,11.0,114.0,2020-01-01,21900507.0,Final,1610612747.0,1610612756.0,2019.0,1610612747.0,117.0,0.478,0.706,0.25,25.0,45.0,1610612756.0,107.0,0.488,0.7390000000000001,0.261,32.0,47.0,1.0,la lakers,phoenix,117.0,107.0,0.478,0.488,0.706,0.7390000000000001,0.25,0.261,25.0,32.0,45.0,47.0
2020-01-02,2020,chicago,utah,1,98,102,145.0,-170.0,208.0,-3.5,107.5,2020-01-02,21900511.0,Final,1610612741.0,1610612762.0,2019.0,1610612741.0,98.0,0.3939999999999999,0.765,0.306,22.0,45.0,1610612762.0,102.0,0.487,0.773,0.3670000000000001,24.0,42.0,0.0,chicago,utah,98.0,102.0,0.3939999999999999,0.487,0.765,0.773,0.306,0.3670000000000001,22.0,24.0,45.0,42.0
2020-01-02,2020,memphis,sacramento,0,123,128,170.0,-200.0,224.5,-4.5,115.0,2020-01-02,21900515.0,Final,1610612758.0,1610612763.0,2019.0,1610612758.0,128.0,0.489,0.8390000000000001,0.412,26.0,41.0,1610612763.0,123.0,0.484,0.952,0.382,31.0,42.0,1.0,sacramento,memphis,123.0,128.0,0.484,0.489,0.952,0.8390000000000001,0.382,0.412,31.0,26.0,42.0,41.0
2020-01-02,2020,miami,toronto,1,84,76,-220.0,180.0,214.0,5.5,104.0,2020-01-02,21900510.0,Final,1610612748.0,1610612761.0,2019.0,1610612748.0,84.0,0.407,0.545,0.324,23.0,50.0,1610612761.0,76.0,0.315,0.8240000000000001,0.143,20.0,48.0,1.0,miami,toronto,84.0,76.0,0.407,0.315,0.545,0.8240000000000001,0.324,0.143,23.0,20.0,50.0,48.0
2020-01-02,2020,golden state,minnesota,0,84,99,130.0,-150.0,211.5,-3.0,102.5,2020-01-02,21900512.0,Final,1610612750.0,1610612744.0,2019.0,1610612750.0,99.0,0.4,0.588,0.302,22.0,52.0,1610612744.0,84.0,0.429,0.7140000000000001,0.15,20.0,43.0,1.0,minnesota,golden state,84.0,99.0,0.429,0.4,0.7140000000000001,0.588,0.15,0.302,20.0,22.0,43.0,52.0
2020-01-02,2020,detroit,la clippers,0,112,126,650.0,-1000.0,223.0,-12.5,109.5,2020-01-02,21900516.0,Final,1610612746.0,1610612765.0,2019.0,1610612746.0,126.0,0.5429999999999999,0.7140000000000001,0.3929999999999999,29.0,51.0,1610612765.0,112.0,0.426,0.7140000000000001,0.212,20.0,45.0,1.0,la clippers,detroit,112.0,126.0,0.426,0.5429999999999999,0.7140000000000001,0.7140000000000001,0.212,0.3929999999999999,20.0,29.0,45.0,51.0
2020-01-02,2020,denver,indiana,0,124,116,-115.0,-105.0,208.0,1.0,102.5,2020-01-02,21900509.0,Final,1610612754.0,1610612743.0,2019.0,1610612754.0,116.0,0.524,0.72,0.462,32.0,34.0,1610612743.0,124.0,0.529,0.889,0.296,27.0,47.0,0.0,indiana,denver,124.0,116.0,0.529,0.524,0.889,0.72,0.296,0.462,27.0,32.0,47.0,34.0
2020-01-02,2020,charlotte,cleveland,0,109,106,110.0,-130.0,212.0,-2.0,104.0,2020-01-02,21900508.0,Final,1610612739.0,1610612766.0,2019.0,1610612739.0,106.0,0.506,0.7859999999999999,0.371,26.0,42.0,1610612766.0,109.0,0.446,0.833,0.395,25.0,39.0,0.0,cleveland,charlotte,109.0,106.0,0.446,0.506,0.833,0.7859999999999999,0.395,0.371,25.0,26.0,39.0,42.0
2020-01-02,2020,brooklyn,dallas,0,111,123,280.0,-360.0,223.0,-8.0,114.5,2020-01-02,21900513.0,Final,1610612742.0,1610612751.0,2019.0,1610612742.0,123.0,0.506,0.882,0.474,22.0,46.0,1610612751.0,111.0,0.462,0.882,0.324,29.0,44.0,1.0,dallas,brooklyn,111.0,123.0,0.462,0.506,0.882,0.882,0.324,0.474,29.0,22.0,44.0,46.0
2020-01-02,2020,oklahoma city,san antonio,0,109,103,115.0,-135.0,216.5,-2.5,106.0,2020-01-02,21900514.0,Final,1610612759.0,1610612760.0,2019.0,1610612759.0,103.0,0.435,0.833,0.419,22.0,45.0,1610612760.0,109.0,0.483,0.7,0.36,19.0,43.0,0.0,san antonio,oklahoma city,109.0,103.0,0.483,0.435,0.7,0.833,0.36,0.419,19.0,22.0,43.0,45.0
2020-01-03,2020,houston,philadelphia,1,118,108,-190.0,160.0,227.5,4.5,116.0,2020-01-03,21900520.0,Final,1610612745.0,1610612755.0,2019.0,1610612745.0,118.0,0.477,0.75,0.375,22.0,46.0,1610612755.0,108.0,0.457,0.72,0.222,32.0,44.0,1.0,houston,philadelphia,118.0,108.0,0.477,0.457,0.75,0.72,0.375,0.222,22.0,32.0,46.0,44.0
2020-01-03,2020,portland,washington,0,122,103,-340.0,270.0,232.5,7.5,113.0,2020-01-03,21900519.0,Final,1610612764.0,1610612757.0,2019.0,1610612764.0,103.0,0.422,0.64,0.3329999999999999,19.0,41.0,1610612757.0,122.0,0.511,0.7879999999999999,0.24,16.0,41.0,0.0,washington,portland,122.0,103.0,0.511,0.422,0.7879999999999999,0.64,0.24,0.3329999999999999,16.0,19.0,41.0,41.0
2020-01-03,2020,new york,phoenix,0,112,120,240.0,-300.0,224.5,-7.0,109.0,2020-01-03,21900521.0,Final,1610612756.0,1610612752.0,2019.0,1610612756.0,120.0,0.467,0.7879999999999999,0.357,28.0,48.0,1610612752.0,112.0,0.446,0.667,0.27,19.0,52.0,1.0,phoenix,new york,112.0,120.0,0.446,0.467,0.667,0.7879999999999999,0.27,0.357,19.0,28.0,52.0,48.0
2020-01-03,2020,miami,orlando,0,85,105,100.0,-120.0,206.5,-1.0,100.5,2020-01-03,21900518.0,Final,1610612753.0,1610612748.0,2019.0,1610612753.0,105.0,0.407,0.897,0.371,25.0,44.0,1610612748.0,85.0,0.375,0.7829999999999999,0.1889999999999999,16.0,49.0,1.0,orlando,miami,85.0,105.0,0.375,0.407,0.7829999999999999,0.897,0.1889999999999999,0.371,16.0,25.0,49.0,44.0
2020-01-03,2020,atlanta,boston,0,106,109,450.0,-650.0,224.5,-10.5,110.5,2020-01-03,21900517.0,Final,1610612738.0,1610612737.0,2019.0,1610612738.0,109.0,0.441,0.7240000000000001,0.24,23.0,54.0,1610612737.0,106.0,0.419,0.8,0.356,26.0,42.0,1.0,boston,atlanta,106.0,109.0,0.419,0.441,0.8,0.7240000000000001,0.356,0.24,26.0,23.0,42.0,54.0
2020-01-03,2020,la lakers,new orleans,1,123,113,-600.0,425.0,225.5,10.0,111.5,2020-01-03,21900522.0,Final,1610612747.0,1610612740.0,2019.0,1610612747.0,123.0,0.5,0.821,0.483,29.0,47.0,1610612740.0,113.0,0.471,0.857,0.297,24.0,40.0,1.0,la lakers,new orleans,123.0,113.0,0.5,0.471,0.821,0.857,0.483,0.297,29.0,24.0,47.0,40.0
2020-01-04,2020,atlanta,indiana,1,116,111,255.0,-320.0,220.5,-7.0,108.5,2020-01-04,21900526.0,Final,1610612737.0,1610612754.0,2019.0,1610612737.0,116.0,0.512,0.917,0.313,22.0,40.0,1610612754.0,111.0,0.414,0.8290000000000001,0.37,24.0,39.0,1.0,atlanta,indiana,116.0,111.0,0.512,0.414,0.917,0.8290000000000001,0.313,0.37,22.0,24.0,40.0,39.0
2020-01-04,2020,brooklyn,toronto,1,102,121,-130.0,110.0,216.5,2.0,106.0,2020-01-04,21900524.0,Final,1610612751.0,1610612761.0,2019.0,1610612751.0,102.0,0.478,0.735,0.371,24.0,38.0,1610612761.0,121.0,0.4539999999999999,0.7140000000000001,0.406,21.0,43.0,0.0,brooklyn,toronto,102.0,121.0,0.478,0.4539999999999999,0.735,0.7140000000000001,0.371,0.406,24.0,21.0,38.0,43.0
2020-01-04,2020,cleveland,oklahoma city,1,106,121,240.0,-300.0,214.0,-6.5,104.0,2020-01-04,21900527.0,Final,1610612739.0,1610612760.0,2019.0,1610612739.0,106.0,0.4589999999999999,0.8240000000000001,0.467,19.0,42.0,1610612760.0,121.0,0.4479999999999999,0.8079999999999999,0.3779999999999999,24.0,52.0,0.0,cleveland,oklahoma city,106.0,121.0,0.4589999999999999,0.4479999999999999,0.8240000000000001,0.8079999999999999,0.467,0.3779999999999999,19.0,24.0,42.0,52.0
2020-01-04,2020,la clippers,memphis,1,114,140,-650.0,450.0,231.0,10.0,121.0,2020-01-04,21900523.0,Final,1610612746.0,1610612763.0,2019.0,1610612746.0,114.0,0.446,0.773,0.233,20.0,49.0,1610612763.0,140.0,0.51,0.857,0.462,36.0,54.0,0.0,la clippers,memphis,114.0,140.0,0.446,0.51,0.773,0.857,0.233,0.462,20.0,36.0,49.0,54.0
2020-01-04,2020,orlando,utah,1,96,109,145.0,-170.0,206.5,-4.0,106.0,2020-01-04,21900525.0,Final,1610612753.0,1610612762.0,2019.0,1610612753.0,96.0,0.447,0.75,0.297,21.0,46.0,1610612762.0,109.0,0.452,0.643,0.4,22.0,51.0,0.0,orlando,utah,96.0,109.0,0.447,0.452,0.75,0.643,0.297,0.4,21.0,22.0,46.0,51.0
2020-01-04,2020,boston,chicago,0,111,104,-105.0,-115.0,208.0,-1.0,107.5,2020-01-04,21900529.0,Final,1610612741.0,1610612738.0,2019.0,1610612741.0,104.0,0.425,0.742,0.382,23.0,37.0,1610612738.0,111.0,0.524,0.81,0.421,22.0,44.0,0.0,chicago,boston,111.0,104.0,0.524,0.425,0.81,0.742,0.421,0.382,22.0,23.0,44.0,37.0
2020-01-04,2020,new orleans,sacramento,0,117,115,120.0,-140.0,225.5,-2.5,109.5,2020-01-04,21900533.0,Final,1610612758.0,1610612740.0,2019.0,1610612758.0,115.0,0.447,0.75,0.5710000000000001,20.0,51.0,1610612740.0,117.0,0.4370000000000001,0.758,0.356,28.0,44.0,0.0,sacramento,new orleans,117.0,115.0,0.4370000000000001,0.447,0.758,0.75,0.356,0.5710000000000001,28.0,20.0,44.0,51.0
2020-01-04,2020,denver,washington,0,114,128,-1000.0,650.0,221.0,13.0,108.5,2020-01-04,21900528.0,Final,1610612764.0,1610612743.0,2019.0,1610612764.0,128.0,0.5489999999999999,0.815,0.375,20.0,49.0,1610612743.0,114.0,0.46,0.8240000000000001,0.207,18.0,33.0,1.0,washington,denver,114.0,128.0,0.46,0.5489999999999999,0.8240000000000001,0.815,0.207,0.375,18.0,20.0,33.0,49.0
2020-01-04,2020,charlotte,dallas,0,123,120,550.0,-800.0,217.5,-11.5,107.0,2020-01-04,21900530.0,Final,1610612742.0,1610612766.0,2019.0,1610612742.0,120.0,0.47,0.846,0.3,28.0,41.0,1610612766.0,123.0,0.494,0.903,0.44,27.0,53.0,0.0,dallas,charlotte,123.0,120.0,0.494,0.47,0.903,0.846,0.44,0.3,27.0,28.0,53.0,41.0
2020-01-04,2020,milwaukee,san antonio,1,127,118,-900.0,600.0,228.0,12.0,117.5,2020-01-04,21900531.0,Final,1610612749.0,1610612759.0,2019.0,1610612749.0,127.0,0.494,0.727,0.3779999999999999,23.0,49.0,1610612759.0,118.0,0.413,0.912,0.344,20.0,50.0,1.0,milwaukee,san antonio,127.0,118.0,0.494,0.413,0.727,0.912,0.3779999999999999,0.344,23.0,20.0,49.0,50.0
2020-01-04,2020,detroit,golden state,0,111,104,-150.0,130.0,213.5,3.0,104.0,2020-01-04,21900532.0,Final,1610612744.0,1610612765.0,2019.0,1610612744.0,104.0,0.402,0.8440000000000001,0.524,26.0,42.0,1610612765.0,111.0,0.518,0.875,0.407,24.0,46.0,0.0,golden state,detroit,111.0,104.0,0.518,0.402,0.875,0.8440000000000001,0.407,0.524,24.0,26.0,46.0,42.0
2020-01-05,2020,cleveland,minnesota,1,103,118,210.0,-260.0,217.5,-6.0,107.0,2020-01-05,21900536.0,Final,1610612739.0,1610612750.0,2019.0,1610612739.0,103.0,0.476,0.789,0.32,15.0,44.0,1610612750.0,118.0,0.495,0.769,0.368,32.0,43.0,0.0,cleveland,minnesota,103.0,118.0,0.476,0.495,0.789,0.769,0.32,0.368,15.0,32.0,44.0,43.0
2020-01-05,2020,detroit,la lakers,0,99,106,1000.0,-2000.0,220.0,-14.5,107.5,2020-01-05,21900538.0,Final,1610612747.0,1610612765.0,2019.0,1610612747.0,106.0,0.457,0.696,0.3,23.0,50.0,1610612765.0,99.0,0.3720000000000001,0.857,0.423,21.0,43.0,1.0,la lakers,detroit,99.0,106.0,0.3720000000000001,0.457,0.857,0.696,0.423,0.3,21.0,23.0,43.0,50.0
2020-01-05,2020,memphis,phoenix,0,121,114,240.0,-300.0,236.0,-7.0,121.5,2020-01-05,21900537.0,Final,1610612756.0,1610612763.0,2019.0,1610612756.0,114.0,0.4529999999999999,0.846,0.231,25.0,46.0,1610612763.0,121.0,0.542,0.765,0.429,31.0,42.0,0.0,phoenix,memphis,121.0,114.0,0.542,0.4529999999999999,0.765,0.846,0.429,0.231,31.0,25.0,42.0,46.0
2020-01-05,2020,miami,portland,1,122,111,-230.0,185.0,215.5,5.0,104.5,2020-01-05,21900535.0,Final,1610612748.0,1610612757.0,2019.0,1610612748.0,122.0,0.522,0.625,0.409,34.0,47.0,1610612757.0,111.0,0.46,0.9,0.351,21.0,40.0,1.0,miami,portland,122.0,111.0,0.522,0.46,0.625,0.9,0.409,0.351,34.0,21.0,47.0,40.0
