date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal,teamA_nick,teamB_nick,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,home_team_name,away_team_name
2022-03-24,2022,milwaukee,washington,1,114,102,-400.0,330.0,228.5,8.5,111.0,bucks,wizards,2022-03-24,22101097,Final,1610612749,1610612764,2021,1610612749,114.0,0.519,0.875,0.457,23.0,41.0,1610612764,102.0,0.467,0.556,0.289,25.0,41.0,1,bucks,wizards
2022-03-25,2022,atlanta,golden state,1,121,110,-130.0,110.0,223.0,2.0,109.5,hawks,warriors,2022-03-25,22101102,Final,1610612737,1610612744,2021,1610612737,121.0,0.517,0.789,0.378,27.0,44.0,1610612744,110.0,0.478,0.769,0.341,27.0,47.0,1,hawks,warriors
2022-03-25,2022,charlotte,utah,1,107,101,150.0,-170.0,227.5,-4.0,116.0,hornets,jazz,2022-03-25,22101100,Final,1610612766,1610612762,2021,1610612766,107.0,0.466,0.706,0.382,26.0,45.0,1610612762,101.0,0.452,0.727,0.362,25.0,38.0,1,hornets,jazz
2022-03-25,2022,detroit,washington,1,97,100,-170.0,150.0,223.0,3.5,106.5,pistons,wizards,2022-03-25,22101101,Final,1610612765,1610612764,2021,1610612765,97.0,0.411,0.929,0.188,19.0,48.0,1610612764,100.0,0.434,0.905,0.3,23.0,45.0,0,pistons,wizards
2022-03-25,2022,miami,new york,1,103,111,-420.0,350.0,214.0,9.5,103.5,heat,knicks,2022-03-25,22101103,Final,1610612748,1610612752,2021,1610612748,103.0,0.5,0.84,0.364,18.0,35.0,1610612752,111.0,0.439,0.786,0.34,23.0,42.0,0,heat,knicks
2022-03-26,2022,denver,oklahoma city,1,113,107,-1800.0,950.0,229.0,17.0,111.5,nuggets,thunder,2022-03-26,22101113,Final,1610612743,1610612760,2021,1610612743,113.0,0.482,0.958,0.258,33.0,47.0,1610612760,107.0,0.464,0.938,0.389,29.0,36.0,1,nuggets,thunder
2022-03-26,2022,memphis,milwaukee,1,127,102,100.0,-120.0,233.5,-1.0,119.0,grizzlies,bucks,2022-03-26,22101112,Final,1610612763,1610612749,2021,1610612763,127.0,0.48,0.696,0.351,30.0,54.0,1610612749,102.0,0.398,0.808,0.219,19.0,46.0,1,grizzlies,bucks
2022-03-26,2022,new orleans,san antonio,1,103,107,-240.0,200.0,230.5,6.0,111.5,pelicans,spurs,2022-03-26,22101107,Final,1610612740,1610612759,2021,1610612740,103.0,0.444,0.684,0.313,23.0,42.0,1610612759,107.0,0.424,0.88,0.269,22.0,49.0,0,pelicans,spurs
2022-03-26,2022,orlando,sacramento,1,110,114,-140.0,120.0,220.5,2.5,108.0,magic,kings,2022-03-26,22101108,Final,1610612753,1610612758,2021,1610612753,110.0,0.425,1.0,0.361,27.0,57.0,1610612758,114.0,0.429,0.792,0.306,24.0,59.0,0,magic,kings
2022-03-27,2022,boston,minnesota,1,134,112,-250.0,210.0,230.0,6.5,112.5,celtics,timberwolves,2022-03-27,22101116,Final,1610612738,1610612750,2021,1610612738,134.0,0.563,0.905,0.436,27.0,45.0,1610612750,112.0,0.536,0.667,0.438,26.0,30.0,1,celtics,timberwolves
2022-03-27,2022,brooklyn,charlotte,1,110,119,-265.0,225.0,238.0,7.0,115.0,nets,hornets,2022-03-27,22101120,Final,1610612751,1610612766,2021,1610612751,110.0,0.443,0.654,0.206,30.0,50.0,1610612766,119.0,0.429,0.783,0.531,26.0,53.0,0,nets,hornets
2022-03-27,2022,dallas,utah,1,114,100,-170.0,150.0,217.0,4.0,110.5,mavericks,jazz,2022-03-27,22101121,Final,1610612742,1610612762,2021,1610612742,114.0,0.519,0.708,0.5,21.0,45.0,1610612762,100.0,0.461,0.6,0.353,23.0,36.0,1,mavericks,jazz
2022-03-27,2022,detroit,new york,1,102,104,165.0,-185.0,218.5,-5.0,106.5,pistons,knicks,2022-03-27,22101115,Final,1610612765,1610612752,2021,1610612765,102.0,0.459,0.889,0.276,23.0,37.0,1610612752,104.0,0.4,0.793,0.317,19.0,51.0,0,pistons,knicks
2022-03-28,2022,charlotte,denver,1,109,113,140.0,-160.0,232.0,-3.5,112.5,hornets,nuggets,2022-03-28,22101122,Final,1610612766,1610612743,2021,1610612766,109.0,0.473,0.667,0.31,33.0,40.0,1610612743,113.0,0.465,0.75,0.364,29.0,51.0,0,hornets,nuggets
2022-03-28,2022,cleveland,orlando,1,107,101,-400.0,330.0,216.5,9.0,111.5,cavaliers,magic,2022-03-28,22101123,Final,1610612739,1610612753,2021,1610612739,107.0,0.446,0.87,0.317,26.0,41.0,1610612753,101.0,0.483,0.538,0.27,31.0,45.0,1,cavaliers,magic
2022-03-28,2022,houston,san antonio,1,120,123,350.0,-420.0,233.0,-9.5,114.5,rockets,spurs,2022-03-28,22101128,Final,1610612745,1610612759,2021,1610612745,120.0,0.413,0.857,0.408,26.0,44.0,1610612759,123.0,0.47,0.786,0.241,28.0,56.0,0,rockets,spurs
2022-03-28,2022,miami,sacramento,1,123,100,-1400.0,800.0,217.5,14.0,105.0,heat,kings,2022-03-28,22101125,Final,1610612748,1610612758,2021,1610612748,123.0,0.544,1.0,0.475,30.0,48.0,1610612758,100.0,0.457,0.778,0.343,21.0,32.0,1,heat,kings
2022-03-29,2022,brooklyn,detroit,1,130,123,-1200.0,750.0,233.5,14.0,113.0,nets,pistons,2022-03-29,22101133,Final,1610612751,1610612765,2021,1610612751,130.0,0.553,0.912,0.536,24.0,41.0,1610612765,123.0,0.485,0.846,0.421,28.0,39.0,1,nets,pistons
2022-03-30,2022,boston,miami,1,98,106,-200.0,175.0,213.0,5.0,104.5,celtics,heat,2022-03-30,22101139,Final,1610612738,1610612748,2021,1610612738,98.0,0.412,0.739,0.297,27.0,44.0,1610612748,106.0,0.481,0.68,0.382,27.0,42.0,0,celtics,heat
2022-03-30,2022,cleveland,dallas,1,112,120,110.0,-130.0,215.0,-2.5,105.0,cavaliers,mavericks,2022-03-30,22101136,Final,1610612739,1610612742,2021,1610612739,112.0,0.506,0.773,0.44,24.0,39.0,1610612742,120.0,0.523,0.8,0.381,28.0,38.0,0,cavaliers,mavericks
2022-03-30,2022,golden state,phoenix,1,103,107,175.0,-200.0,222.0,-5.0,114.0,warriors,suns,2022-03-30,22101145,Final,1610612744,1610612756,2021,1610612744,103.0,0.422,0.8,0.342,26.0,48.0,1610612756,107.0,0.413,0.8,0.25,20.0,46.0,0,warriors,suns
2022-03-30,2022,houston,sacramento,1,118,121,130.0,-150.0,231.0,-3.0,113.5,rockets,kings,2022-03-30,22101142,Final,1610612745,1610612758,2021,1610612745,118.0,0.457,0.76,0.31,23.0,51.0,1610612758,121.0,0.463,0.722,0.269,21.0,44.0,0,rockets,kings
2022-03-31,2022,atlanta,cleveland,1,131,107,-255.0,215.0,229.0,6.5,109.5,hawks,cavaliers,2022-03-31,22100452,Final,1610612737,1610612739,2021,1610612737,131.0,0.495,0.857,0.436,27.0,48.0,1610612739,107.0,0.433,0.786,0.233,19.0,47.0,1,hawks,cavaliers
2022-03-31,2022,brooklyn,milwaukee,1,119,120,-125.0,105.0,243.5,2.0,124.0,nets,bucks,2022-03-31,22101148,Final,1610612751,1610612749,2021,1610612751,119.0,0.464,0.688,0.486,31.0,41.0,1610612749,120.0,0.449,0.824,0.293,17.0,57.0,0,nets,bucks
2022-03-31,2022,detroit,philadelphia,1,102,94,375.0,-450.0,225.5,-9.5,109.0,pistons,76ers,2022-03-31,22101147,Final,1610612765,1610612755,2021,1610612765,102.0,0.5,0.667,0.286,26.0,38.0,1610612755,94.0,0.449,0.893,0.269,22.0,39.0,1,pistons,76ers
2022-04-01,2022,boston,indiana,1,128,123,-1600.0,900.0,227.0,15.0,110.5,celtics,pacers,2022-04-01,22101153,Final,1610612738,1610612754,2021,1610612738,128.0,0.542,0.929,0.364,29.0,40.0,1610612754,123.0,0.519,0.957,0.472,25.0,30.0,1,celtics,pacers
2022-04-01,2022,denver,minnesota,1,130,136,-140.0,120.0,242.0,3.0,116.5,nuggets,timberwolves,2022-04-01,22101159,Final,1610612743,1610612750,2021,1610612743,130.0,0.535,0.897,0.343,36.0,44.0,1610612750,136.0,0.5,0.861,0.475,26.0,38.0,0,nuggets,timberwolves
2022-04-01,2022,houston,sacramento,1,117,122,140.0,-160.0,235.0,-3.5,113.5,rockets,kings,2022-04-01,22101154,Final,1610612745,1610612758,2021,1610612745,117.0,0.423,0.692,0.378,26.0,45.0,1610612758,122.0,0.519,0.765,0.429,29.0,47.0,0,rockets,kings
2022-04-01,2022,memphis,phoenix,1,122,114,265.0,-320.0,229.0,-8.0,116.5,grizzlies,suns,2022-04-01,22101155,Final,1610612763,1610612756,2021,1610612763,122.0,0.451,0.821,0.292,30.0,48.0,1610612756,114.0,0.547,0.588,0.37,27.0,39.0,1,grizzlies,suns
2022-04-01,2022,orlando,toronto,1,89,102,475.0,-650.0,217.0,-11.5,105.5,magic,raptors,2022-04-01,22101151,Final,1610612753,1610612761,2021,1610612753,89.0,0.43,0.909,0.314,24.0,45.0,1610612761,102.0,0.419,0.85,0.31,21.0,41.0,0,magic,raptors
2022-04-02,2022,atlanta,brooklyn,1,122,115,115.0,-135.0,243.0,-2.0,118.0,hawks,nets,2022-04-02,22101163,Final,1610612737,1610612751,2021,1610612737,122.0,0.419,0.755,0.317,18.0,54.0,1610612751,115.0,0.424,0.737,0.459,17.0,52.0,1,hawks,nets
2022-04-02,2022,chicago,miami,1,109,127,120.0,-140.0,216.5,-2.5,105.5,bulls,heat,2022-04-02,22101164,Final,1610612741,1610612748,2021,1610612741,109.0,0.43,0.897,0.265,21.0,39.0,1610612748,127.0,0.537,0.815,0.5,28.0,41.0,0,bulls,heat
2022-04-02,2022,golden state,utah,1,111,107,120.0,-140.0,219.0,-2.5,112.0,warriors,jazz,2022-04-02,22101165,Final,1610612744,1610612762,2021,1610612744,111.0,0.476,0.917,0.417,30.0,41.0,1610612762,107.0,0.427,0.727,0.326,19.0,47.0,1,warriors,jazz
2022-04-03,2022,boston,washington,1,144,102,-1200.0,750.0,222.5,13.0,109.5,celtics,wizards,2022-04-03,22101166,Final,1610612738,1610612764,2021,1610612738,144.0,0.615,0.692,0.523,39.0,39.0,1610612764,102.0,0.463,0.9,0.381,21.0,32.0,1,celtics,wizards
2022-04-03,2022,cleveland,philadelphia,1,108,112,180.0,-210.0,225.0,-5.5,109.0,cavaliers,76ers,2022-04-03,22101170,Final,1610612739,1610612755,2021,1610612739,108.0,0.449,0.742,0.455,24.0,41.0,1610612755,112.0,0.413,0.833,0.355,23.0,50.0,0,cavaliers,76ers
2022-04-03,2022,houston,minnesota,1,132,139,750.0,-1200.0,246.5,-13.5,119.5,rockets,timberwolves,2022-04-03,22101173,Final,1610612745,1610612750,2021,1610612745,132.0,0.565,0.69,0.4,28.0,36.0,1610612750,139.0,0.593,0.8,0.415,32.0,32.0,0,rockets,timberwolves
2022-04-03,2022,oklahoma city,phoenix,1,117,96,800.0,-1400.0,221.5,-14.0,114.0,thunder,suns,2022-04-03,22101174,Final,1610612760,1610612756,2021,1610612760,117.0,0.494,0.778,0.415,33.0,54.0,1610612756,96.0,0.416,0.882,0.184,22.0,33.0,1,thunder,suns
2022-04-05,2022,brooklyn,houston,1,118,105,-1800.0,950.0,244.5,16.5,117.5,nets,rockets,2022-04-05,22101180,Final,1610612751,1610612745,2021,1610612751,118.0,0.453,0.926,0.405,22.0,52.0,1610612745,105.0,0.404,0.56,0.256,18.0,48.0,1,nets,rockets
2022-04-05,2022,chicago,milwaukee,1,106,127,235.0,-275.0,231.0,-7.0,118.0,bulls,bucks,2022-04-05,22101183,Final,1610612741,1610612749,2021,1610612741,106.0,0.429,1.0,0.273,22.0,42.0,1610612749,127.0,0.529,0.92,0.343,32.0,47.0,0,bulls,bucks
2022-04-05,2022,denver,san antonio,1,97,116,-400.0,330.0,234.5,9.0,113.0,nuggets,spurs,2022-04-05,22101186,Final,1610612743,1610612759,2021,1610612743,97.0,0.418,0.667,0.212,22.0,51.0,1610612759,116.0,0.494,0.667,0.462,31.0,48.0,0,nuggets,spurs
2022-04-05,2022,indiana,philadelphia,1,122,131,500.0,-700.0,235.0,-11.0,113.5,pacers,76ers,2022-04-05,22101178,Final,1610612754,1610612755,2021,1610612754,122.0,0.474,0.952,0.3,29.0,48.0,1610612755,131.0,0.54,0.778,0.575,34.0,36.0,0,pacers,76ers
2022-04-05,2022,minnesota,washington,1,114,132,-750.0,525.0,239.0,12.0,117.0,timberwolves,wizards,2022-04-05,22101184,Final,1610612750,1610612764,2021,1610612750,114.0,0.451,0.72,0.341,27.0,38.0,1610612764,132.0,0.554,0.5,0.433,38.0,52.0,0,timberwolves,wizards
2022-04-05,2022,oklahoma city,portland,1,98,94,-160.0,140.0,220.5,3.5,107.0,thunder,trail blazers,2022-04-05,22101185,Final,1610612760,1610612757,2021,1610612760,98.0,0.481,0.5,0.31,15.0,47.0,1610612757,94.0,0.422,0.813,0.344,24.0,40.0,1,thunder,trail blazers
2022-04-06,2022,atlanta,washington,1,118,103,-550.0,425.0,235.5,10.0,114.5,hawks,wizards,2022-04-06,22101192,Final,1610612737,1610612764,2021,1610612737,118.0,0.467,0.842,0.41,26.0,39.0,1610612764,103.0,0.488,0.818,0.286,26.0,44.0,1,hawks,wizards
2022-04-07,2022,charlotte,orlando,1,128,101,-1000.0,650.0,230.5,14.0,118.5,hornets,magic,2022-04-07,22101196,Final,1610612766,1610612753,2021,1610612766,128.0,0.522,0.741,0.353,29.0,56.0,1610612753,101.0,0.4,0.769,0.313,27.0,43.0,1,hornets,magic
2022-04-07,2022,denver,memphis,1,122,109,-180.0,160.0,234.5,4.5,119.0,nuggets,grizzlies,2022-04-07,22101201,Final,1610612743,1610612763,2021,1610612743,122.0,0.55,0.88,0.4,27.0,43.0,1610612763,109.0,0.472,0.737,0.393,30.0,34.0,1,nuggets,grizzlies
2022-04-07,2022,minnesota,san antonio,1,127,121,-280.0,240.0,239.0,7.0,116.0,timberwolves,spurs,2022-04-07,22101199,Final,1610612750,1610612759,2021,1610612750,127.0,0.427,0.806,0.377,25.0,47.0,1610612759,121.0,0.483,0.735,0.357,31.0,45.0,1,timberwolves,spurs
2022-04-07,2022,new orleans,portland,1,127,94,-2000.0,1000.0,223.0,16.5,107.5,pelicans,trail blazers,2022-04-07,22101200,Final,1610612740,1610612757,2021,1610612740,127.0,0.473,0.839,0.351,31.0,49.0,1610612757,94.0,0.522,0.846,0.355,28.0,27.0,1,pelicans,trail blazers
2022-04-08,2022,brooklyn,cleveland,1,118,107,-360.0,300.0,233.0,8.5,112.5,nets,cavaliers,2022-04-08,22101205,Final,1610612751,1610612739,2021,1610612751,118.0,0.467,0.952,0.375,30.0,45.0,1610612739,107.0,0.488,0.792,0.296,19.0,31.0,1,nets,cavaliers
2022-04-08,2022,dallas,portland,1,128,78,-3000.0,1200.0,222.0,19.5,108.0,mavericks,trail blazers,2022-04-08,22101209,Final,1610612742,1610612757,2021,1610612742,128.0,0.532,0.774,0.444,25.0,51.0,1610612757,78.0,0.373,0.75,0.219,20.0,29.0,1,mavericks,trail blazers
2022-04-08,2022,detroit,milwaukee,1,101,131,400.0,-500.0,232.0,-10.0,117.0,pistons,bucks,2022-04-08,22101203,Final,1610612765,1610612749,2021,1610612765,101.0,0.389,0.913,0.208,27.0,43.0,1610612749,131.0,0.495,0.87,0.297,29.0,51.0,0,pistons,bucks
2022-04-09,2022,memphis,new orleans,1,141,114,-350.0,290.0,229.5,8.0,117.5,grizzlies,pelicans,2022-04-09,22101213,Final,1610612763,1610612740,2021,1610612763,141.0,0.589,0.739,0.514,41.0,48.0,1610612740,114.0,0.451,0.743,0.2,23.0,29.0,1,grizzlies,pelicans
2022-04-10,2022,brooklyn,indiana,1,134,126,-2000.0,1000.0,245.0,16.5,120.0,nets,pacers,2022-04-10,22101216,Final,1610612751,1610612754,2021,1610612751,134.0,0.642,0.88,0.364,30.0,50.0,1610612754,126.0,0.452,0.684,0.413,32.0,30.0,1,nets,pacers
2022-04-10,2022,charlotte,washington,1,124,108,-900.0,600.0,233.5,12.5,114.5,hornets,wizards,2022-04-10,22101217,Final,1610612766,1610612764,2021,1610612766,124.0,0.539,0.714,0.545,34.0,48.0,1610612764,108.0,0.447,0.615,0.348,25.0,43.0,1,hornets,wizards
2022-04-10,2022,cleveland,milwaukee,1,133,115,-380.0,320.0,226.5,7.5,116.5,cavaliers,bucks,2022-04-10,22101218,Final,1610612739,1610612749,2021,1610612739,133.0,0.543,0.706,0.5,39.0,48.0,1610612749,115.0,0.443,0.781,0.4,27.0,41.0,1,cavaliers,bucks
2022-04-10,2022,dallas,san antonio,1,130,120,-500.0,400.0,225.5,10.0,109.5,mavericks,spurs,2022-04-10,22101219,Final,1610612742,1610612759,2021,1610612742,130.0,0.541,0.783,0.556,34.0,43.0,1610612759,120.0,0.483,1.0,0.355,26.0,35.0,1,mavericks,spurs
2022-04-10,2022,new york,toronto,1,105,94,-110.0,-110.0,214.0,0.0,104.5,knicks,raptors,2022-04-10,22101226,Final,1610612752,1610612761,2021,1610612752,105.0,0.46,0.833,0.349,32.0,48.0,1610612761,94.0,0.391,0.909,0.286,27.0,43.0,1,knicks,raptors
2022-04-10,2022,phoenix,sacramento,1,109,116,-500.0,400.0,227.0,9.0,111.5,suns,kings,2022-04-10,22101229,Final,1610612756,1610612758,2021,1610612756,109.0,0.408,0.733,0.298,27.0,50.0,1610612758,116.0,0.526,0.733,0.538,26.0,40.0,0,suns,kings
2022-04-10,2022,portland,utah,1,80,111,1100.0,-2500.0,220.0,-17.0,113.0,trail blazers,jazz,2022-04-10,22101230,Final,1610612757,1610612762,2021,1610612757,80.0,0.373,0.75,0.265,21.0,32.0,1610612762,111.0,0.451,0.737,0.25,23.0,60.0,0,trail blazers,jazz
2022-10-18,2023,boston,philadelphia,1,126,117,-155.0,135.0,216.0,3.0,107.0,celtics,76ers,2022-10-18,22200001,Final,1610612738,1610612755,2022,1610612738,126.0,0.561,0.786,0.343,24.0,36.0,1610612755,117.0,0.5,0.857,0.382,16.0,31.0,1,celtics,76ers
2022-10-19,2023,atlanta,houston,1,117,107,-500.0,400.0,235.0,10.5,113.5,hawks,rockets,2022-10-19,22200005,Final,1610612737,1610612745,2022,1610612737,117.0,0.5,0.833,0.28,30.0,38.0,1610612745,107.0,0.429,0.933,0.257,25.0,54.0,1,hawks,rockets
2022-10-19,2023,brooklyn,new orleans,1,108,130,-150.0,130.0,232.5,3.0,118.0,nets,pelicans,2022-10-19,22200006,Final,1610612751,1610612740,2022,1610612751,108.0,0.449,0.75,0.303,22.0,39.0,1610612740,130.0,0.49,0.72,0.462,31.0,61.0,0,nets,pelicans
2022-10-19,2023,detroit,orlando,1,113,109,-175.0,155.0,216.5,4.0,106.0,pistons,magic,2022-10-19,22200003,Final,1610612765,1610612753,2022,1610612765,113.0,0.426,0.792,0.368,31.0,41.0,1610612753,109.0,0.488,0.737,0.367,21.0,48.0,1,pistons,magic
2022-10-19,2023,indiana,washington,1,107,114,115.0,-135.0,229.0,-2.5,111.5,pacers,wizards,2022-10-19,22200004,Final,1610612754,1610612764,2022,1610612754,107.0,0.402,0.667,0.357,21.0,42.0,1610612764,114.0,0.457,0.792,0.355,21.0,53.0,0,pacers,wizards
2022-10-19,2023,memphis,new york,1,115,112,-185.0,165.0,227.0,4.5,110.0,grizzlies,knicks,2022-10-19,22200009,Final,1610612763,1610612752,2022,1610612763,115.0,0.389,0.609,0.34,27.0,64.0,1610612752,112.0,0.404,0.833,0.243,28.0,54.0,1,grizzlies,knicks
2022-10-19,2023,minnesota,oklahoma city,1,115,108,-650.0,475.0,226.5,11.0,110.0,timberwolves,thunder,2022-10-19,22200010,Final,1610612750,1610612760,2022,1610612750,115.0,0.415,0.818,0.263,25.0,55.0,1610612760,108.0,0.384,0.818,0.311,22.0,57.0,1,timberwolves,thunder
2022-10-21,2023,atlanta,orlando,1,108,98,-400.0,330.0,225.5,9.0,110.0,hawks,magic,2022-10-21,22200020,Final,1610612737,1610612753,2022,1610612737,108.0,0.449,0.938,0.419,26.0,46.0,1610612753,98.0,0.413,0.8,0.235,16.0,44.0,1,hawks,magic
2022-10-21,2023,brooklyn,toronto,1,109,105,-140.0,120.0,226.5,2.5,109.0,nets,raptors,2022-10-21,22200021,Final,1610612751,1610612761,2022,1610612751,109.0,0.475,0.69,0.371,26.0,44.0,1610612761,105.0,0.488,0.667,0.393,25.0,41.0,1,nets,raptors
2022-10-21,2023,charlotte,new orleans,1,112,124,210.0,-250.0,226.0,-7.0,115.0,hornets,pelicans,2022-10-21,22200017,Final,1610612766,1610612740,2022,1610612766,112.0,0.454,0.786,0.382,30.0,37.0,1610612740,124.0,0.472,0.865,0.364,23.0,53.0,0,hornets,pelicans
2022-10-21,2023,houston,memphis,1,122,129,230.0,-270.0,230.5,-7.0,116.5,rockets,grizzlies,2022-10-21,22200024,Final,1610612745,1610612763,2022,1610612745,122.0,0.473,0.6,0.457,18.0,45.0,1610612763,129.0,0.459,0.69,0.452,26.0,50.0,0,rockets,grizzlies
2022-10-21,2023,indiana,san antonio,1,134,137,-125.0,105.0,232.5,1.5,112.5,pacers,spurs,2022-10-21,22200018,Final,1610612754,1610612759,2022,1610612754,134.0,0.49,0.955,0.314,32.0,42.0,1610612759,137.0,0.543,0.727,0.548,34.0,37.0,0,pacers,spurs
2022-10-21,2023,minnesota,utah,1,126,132,-320.0,265.0,227.0,8.0,115.5,timberwolves,jazz,2022-10-21,22200025,Final,1610612750,1610612762,2022,1610612750,126.0,0.458,0.739,0.333,20.0,60.0,1610612762,132.0,0.441,0.667,0.4,39.0,54.0,0,timberwolves,jazz
2022-10-22,2023,chicago,cleveland,1,96,128,105.0,-125.0,221.0,-1.5,107.0,bulls,cavaliers,2022-10-22,22200032,Final,1610612741,1610612739,2022,1610612741,96.0,0.405,0.84,0.241,19.0,35.0,1610612739,128.0,0.565,0.889,0.593,32.0,48.0,0,bulls,cavaliers
2022-10-22,2023,dallas,memphis,1,137,96,-190.0,170.0,220.0,6.0,110.5,mavericks,grizzlies,2022-10-22,22200034,Final,1610612742,1610612763,2022,1610612742,137.0,0.5,0.833,0.436,23.0,52.0,1610612763,96.0,0.43,0.792,0.273,20.0,29.0,1,mavericks,grizzlies
2022-10-22,2023,denver,oklahoma city,1,122,117,-400.0,330.0,227.0,9.0,110.5,nuggets,thunder,2022-10-22,22200035,Final,1610612743,1610612760,2022,1610612743,122.0,0.494,0.581,0.526,33.0,46.0,1610612760,117.0,0.447,0.783,0.395,29.0,47.0,1,nuggets,thunder
2022-10-22,2023,miami,toronto,1,112,109,-160.0,140.0,216.5,3.5,106.0,heat,raptors,2022-10-22,22200031,Final,1610612748,1610612761,2022,1610612748,112.0,0.5,0.926,0.367,28.0,44.0,1610612761,109.0,0.425,0.75,0.359,24.0,37.0,1,heat,raptors
2022-10-22,2023,philadelphia,san antonio,1,105,114,-1100.0,700.0,224.5,13.5,109.5,76ers,spurs,2022-10-22,22200028,Final,1610612755,1610612759,2022,1610612755,105.0,0.44,0.75,0.323,26.0,40.0,1610612759,114.0,0.483,0.8,0.421,27.0,43.0,0,76ers,spurs
2022-10-23,2023,atlanta,charlotte,1,109,126,-500.0,400.0,227.5,10.0,112.5,hawks,hornets,2022-10-23,22200038,Final,1610612737,1610612766,2022,1610612737,109.0,0.411,0.821,0.229,23.0,45.0,1610612766,126.0,0.522,0.7,0.423,28.0,52.0,0,hawks,hornets
2022-10-23,2023,cleveland,washington,1,117,107,-175.0,155.0,216.5,4.0,105.5,cavaliers,wizards,2022-10-23,22200039,Final,1610612739,1610612764,2022,1610612739,117.0,0.427,0.88,0.394,19.0,48.0,1610612764,107.0,0.494,0.6,0.429,25.0,35.0,1,cavaliers,wizards
2022-10-23,2023,golden state,sacramento,1,130,125,-500.0,400.0,232.5,10.0,114.5,warriors,kings,2022-10-23,22200042,Final,1610612744,1610612758,2022,1610612744,130.0,0.517,0.722,0.424,24.0,37.0,1610612758,125.0,0.47,0.8,0.256,31.0,51.0,1,warriors,kings
2022-10-23,2023,new orleans,utah,1,121,122,-340.0,280.0,231.5,8.5,116.5,pelicans,jazz,2022-10-23,22200040,Final,1610612740,1610612762,2022,1610612740,121.0,0.471,0.773,0.296,30.0,45.0,1610612762,122.0,0.439,0.821,0.342,29.0,44.0,0,pelicans,jazz
2022-10-24,2023,houston,utah,1,114,108,115.0,-135.0,234.0,-2.5,119.0,rockets,jazz,2022-10-24,22200048,Final,1610612745,1610612762,2022,1610612745,114.0,0.422,0.844,0.314,17.0,47.0,1610612762,108.0,0.473,0.563,0.344,23.0,49.0,1,rockets,jazz
2022-10-24,2023,miami,toronto,1,90,98,-170.0,150.0,214.0,3.5,104.5,heat,raptors,2022-10-24,22200045,Final,1610612748,1610612761,2022,1610612748,90.0,0.349,0.889,0.235,19.0,46.0,1610612761,98.0,0.395,0.8,0.438,22.0,52.0,0,heat,raptors
2022-10-24,2023,minnesota,san antonio,1,106,115,-360.0,300.0,234.5,8.5,115.5,timberwolves,spurs,2022-10-24,22200050,Final,1610612750,1610612759,2022,1610612750,106.0,0.442,0.917,0.258,24.0,50.0,1610612759,115.0,0.457,0.538,0.324,37.0,50.0,0,timberwolves,spurs
2022-10-24,2023,new york,orlando,1,115,102,-300.0,250.0,223.0,7.5,108.5,knicks,magic,2022-10-24,22200046,Final,1610612752,1610612753,2022,1610612752,115.0,0.462,0.72,0.297,24.0,50.0,1610612753,102.0,0.419,0.852,0.2,14.0,41.0,1,knicks,magic
2022-10-26,2023,chicago,indiana,1,124,109,-280.0,240.0,233.5,7.0,112.5,bulls,pacers,2022-10-26,22200061,Final,1610612741,1610612754,2022,1610612741,124.0,0.494,0.917,0.533,34.0,44.0,1610612754,109.0,0.43,0.792,0.4,31.0,38.0,1,bulls,pacers
2022-10-26,2023,cleveland,orlando,1,103,92,-390.0,325.0,215.5,9.0,104.5,cavaliers,magic,2022-10-26,22200056,Final,1610612739,1610612753,2022,1610612739,103.0,0.414,0.7,0.303,25.0,43.0,1610612753,92.0,0.432,0.762,0.25,19.0,43.0,1,cavaliers,magic
2022-10-26,2023,minnesota,san antonio,1,134,122,-450.0,375.0,235.0,9.5,113.0,timberwolves,spurs,2022-10-26,22200062,Final,1610612750,1610612759,2022,1610612750,134.0,0.65,0.625,0.588,37.0,30.0,1610612759,122.0,0.453,0.909,0.444,34.0,41.0,1,timberwolves,spurs
2022-10-27,2023,brooklyn,dallas,1,125,129,120.0,-140.0,225.5,-2.5,109.5,nets,mavericks,2022-10-27,22200066,Final,1610612751,1610612742,2022,1610612751,125.0,0.462,0.9,0.343,20.0,45.0,1610612742,129.0,0.506,0.771,0.5,25.0,37.0,0,nets,mavericks
2022-10-27,2023,golden state,miami,1,123,110,-240.0,200.0,228.0,6.0,110.0,warriors,heat,2022-10-27,22200068,Final,1610612744,1610612748,2022,1610612744,123.0,0.5,0.867,0.391,30.0,50.0,1610612748,110.0,0.443,0.818,0.326,25.0,31.0,1,warriors,heat
2022-10-28,2023,boston,cleveland,1,123,132,-265.0,225.0,218.5,7.0,106.0,celtics,cavaliers,2022-10-28,22200072,Final,1610612738,1610612739,2022,1610612738,123.0,0.512,0.813,0.394,28.0,34.0,1610612739,132.0,0.517,0.765,0.457,18.0,42.0,0,celtics,cavaliers
