date,season,score_diff,spread,teamA_moneyLine,teamB_moneyLine,pred_score_diff,pred_std,A_win_prob,B_win_prob,bet_A_adj_EV,bet_B_adj_EV,bet_A,bet_B,bet_team,profit,month_start
2019-02-09,2019,-20,6.5,-270.0,220.0,9.496514581201895,7.760807427607872,0.8894579180136211,0.11054208198637888,-0.43997094050994223,-0.6462653376435876,False,False,None,0.0,2019-02-01
2019-02-09,2019,-11,11.5,-1100.0,700.0,10.233904772861104,11.196526666749126,0.8196481332171492,0.1803518667828508,-0.25486533343895523,0.4428149342628065,False,True,B,700.0,2019-02-01
2019-02-09,2019,-5,-13.5,1000.0,-2000.0,-15.229585875417719,8.673399482838189,0.039553099634805244,0.9604469003651948,-0.5649159040171423,-0.087575444653065,False,False,None,0.0,2019-02-01
2019-02-09,2019,-9,-2.0,115.0,-135.0,0.15769482136714733,11.762156456199916,0.5053484450109627,0.49465155498903735,0.08649915677356956,-0.8717570042621015,False,False,None,0.0,2019-02-01
2019-02-10,2019,-23,-7.5,260.0,-330.0,-5.408740352921644,10.486505794569133,0.3030036901634814,0.6969963098365186,0.090813284588533,-0.5142146931442446,False,False,None,0.0,2019-02-01
2019-02-10,2019,-16,-1.0,100.0,-120.0,-1.3426540958924644,11.183320866217468,0.4522183549296731,0.5477816450703269,-0.09556329014065379,-0.9087030591549455,False,False,None,0.0,2019-02-01
2019-02-10,2019,2,13.5,-1600.0,900.0,25.440627084100917,10.238902154811477,0.9935170152603766,0.0064829847396233676,-0.06857779819339693,-0.9351701526037663,False,False,None,0.0,2019-02-01
2019-02-10,2019,1,-3.0,135.0,-155.0,-3.8216377276200344,11.303617499677365,0.367647760169431,0.632352239830569,-0.1360277636018371,-0.7756169471568949,False,False,None,0.0,2019-02-01
2019-02-10,2019,-13,-9.0,350.0,-450.0,-8.134962435224258,9.074426640678489,0.18500056894875594,0.8149994310512441,-0.16749743973059827,-0.36611155362681014,False,False,None,0.0,2019-02-01
2019-02-11,2019,-10,-3.5,145.0,-170.0,-6.762475184006913,12.81171436586249,0.29880682468209574,0.7011931753179043,-0.2679232795288654,-0.71127339839851,False,False,None,0.0,2019-02-01
2019-02-11,2019,9,6.0,-250.0,200.0,3.7357941236859893,8.705381007186489,0.6660879452266828,0.3339120547733172,-0.6003472328639903,0.0017361643199516053,False,False,None,0.0,2019-02-01
2019-02-11,2019,-9,-5.5,190.0,-240.0,-7.21338495460652,10.797637720101568,0.25205015625355554,0.7479498437464445,-0.269054546864689,-0.5636959244812407,False,False,None,0.0,2019-02-01
2019-02-11,2019,-16,-11.0,550.0,-800.0,-6.686950410763242,7.627896790781931,0.19033999991466377,0.8096600000853362,0.2372099994453145,-0.2915474999253308,True,False,A,-100.0,2019-02-01
2019-02-11,2019,3,1.5,-120.0,100.0,-3.988484264591544,10.70196734927416,0.3546907009821496,0.6453092990178504,-0.9408848831696417,0.2906185980357008,False,True,B,-100.0,2019-02-01
2019-02-11,2019,9,5.0,-200.0,170.0,2.8028806668122694,7.7501759559270225,0.6411946261905368,0.35880537380946326,-0.6794026869047316,-0.031225490714449133,False,False,None,0.0,2019-02-01
2019-02-11,2019,16,10.0,-600.0,425.0,10.332675029158136,8.995345551612727,0.8746537636984384,0.1253462363015616,-0.27112186358463464,-0.3419322594168015,False,False,None,0.0,2019-02-01
2019-02-11,2019,-2,-10.0,450.0,-650.0,-7.569871553243305,10.63437358991898,0.23828486928240533,0.7617151307175947,0.3105667810532293,-0.3554718124697276,True,False,A,-100.0,2019-02-01
2019-02-11,2019,-13,-11.5,550.0,-800.0,-7.47942218974332,6.34357922220256,0.11918834534107703,0.880811654658923,-0.22527575528299937,-0.22928980217344241,False,False,None,0.0,2019-02-01
2019-02-12,2019,7,9.0,-450.0,350.0,4.571195665534909,9.67946412360756,0.6816283566238049,0.31837164337619506,-0.4698446115148184,0.4326723951928777,False,True,B,-100.0,2019-02-01
2019-02-12,2019,-1,-7.0,255.0,-320.0,-5.982022218339212,11.937408208590924,0.30814486239544436,0.6918551376045556,0.09391426150382753,-0.524349592896868,False,False,None,0.0,2019-02-01
2019-02-12,2019,3,-7.0,240.0,-300.0,-8.23788326524216,11.712568615076018,0.2409228683660556,0.7590771316339444,-0.18086224755541103,-0.49394857891070365,False,False,None,0.0,2019-02-01
2019-02-12,2019,4,-6.0,200.0,-250.0,6.624193148059993,15.166073113941605,0.6688634891069027,0.33113651089309726,1.0065904673207084,-0.8013180934641416,True,False,A,200.0,2019-02-01
2019-02-12,2019,-30,4.5,-190.0,160.0,6.326686332230938,11.98590738831299,0.7011961064669184,0.29880389353308157,-0.6678544758840912,-0.22310987681398786,False,False,None,0.0,2019-02-01
2019-02-13,2019,-9,-4.5,160.0,-190.0,-3.193979071115965,7.99911530356027,0.3448391998685779,0.6551608001314221,-0.10341808034169742,-0.6896606736219579,False,False,None,0.0,2019-02-01
2019-02-13,2019,2,7.5,-350.0,275.0,13.577862637880678,7.812501745340387,0.9588916001459151,0.04110839985408487,-0.31507742846720344,-0.8458435005471817,False,False,None,0.0,2019-02-01
2019-02-13,2019,27,8.0,-400.0,300.0,10.286254465498198,8.217680024394866,0.8946644892627025,0.10533551073729747,-0.32900163305297314,-0.5786579570508101,False,False,None,0.0,2019-02-01
2019-02-13,2019,-15,-10.0,450.0,-650.0,-6.975698131428842,9.273787434559221,0.22596684841482362,0.7740331515851764,0.24281766628153,-0.34504887173562004,True,False,A,-100.0,2019-02-01
2019-02-13,2019,-11,3.0,-155.0,135.0,3.2560268184483374,12.095167319235243,0.6061123572215746,0.39388764277842536,-0.7849278732439574,-0.07436403947070036,False,False,None,0.0,2019-02-01
2019-02-13,2019,-10,4.0,-180.0,150.0,3.833510131102242,11.683100362893024,0.6285911917092118,0.37140880829078815,-0.7206261370181282,-0.07147797927302957,False,False,None,0.0,2019-02-01
2019-02-13,2019,8,3.5,-170.0,145.0,3.7573012801985213,11.423932143300203,0.6288833702963835,0.3711166297036165,-0.7410480239956068,-0.09076425722613957,False,False,None,0.0,2019-02-01
2019-02-13,2019,-22,2.0,-130.0,110.0,-3.7182986338898827,9.492239578753669,0.34763261199661255,0.6523673880033874,-0.9197770895392433,0.36997151480711366,False,True,B,110.0,2019-02-01
2019-02-13,2019,12,1.5,-120.0,100.0,-3.012457908789238,11.090953918392575,0.3929594323512384,0.6070405676487616,-0.9345067612747936,0.21408113529752315,False,True,B,-100.0,2019-02-01
2019-02-13,2019,9,9.5,-550.0,400.0,3.9094976371806105,8.949605764098285,0.6688843552750798,0.3311156447249201,-0.45273098204766204,0.6555782236246006,False,True,B,-100.0,2019-02-01
2019-02-13,2019,9,7.5,-350.0,275.0,7.603540497833061,9.879402193063887,0.7792419852925994,0.2207580147074007,-0.4433985819338576,-0.17215744484724738,False,False,None,0.0,2019-02-01
2019-02-14,2019,-38,-4.0,155.0,-180.0,-5.522081415719864,6.221837036152052,0.18739618861941287,0.8126038113805871,-0.5221397190204973,-0.6388427504975169,False,False,None,0.0,2019-02-01
2019-02-14,2019,-15,7.5,-330.0,267.0,27.36177703673432,13.396066816595324,0.9794501689095817,0.020549831090418344,-0.31735291257817033,-0.9245821198981646,False,False,None,0.0,2019-02-01
2019-02-14,2019,9,-4.5,170.0,-200.0,0.3125218627361059,8.767344242185185,0.5142177360141342,0.4857822639858658,0.38838788723816253,-0.7571088680070671,True,False,A,170.0,2019-02-01
2019-02-21,2019,-5,3.0,-150.0,130.0,-2.0633272083592136,10.712738248421621,0.4236341549768763,0.5763658450231237,-0.8587886150077079,0.3256414435531845,False,True,B,130.0,2019-02-01
2019-02-21,2019,-1,-6.0,210.0,-260.0,-3.4592605253371196,10.201352102404279,0.3672678627987612,0.6327321372012388,0.13853037467615992,-0.61062637710693,True,False,A,-100.0,2019-02-01
2019-02-21,2019,-4,-5.5,190.0,-240.0,-2.0199550214001794,10.827997051473188,0.4260070197660444,0.5739929802339556,0.23542035732152877,-0.6651707615301926,True,False,A,-100.0,2019-02-01
2019-02-21,2019,13,1.0,-120.0,100.0,6.7231713610680295,9.019934101697261,0.7719753958502757,0.22802460414972425,-0.871337434024954,-0.5439507917005515,False,False,None,0.0,2019-02-01
2019-02-21,2019,2,12.0,-1100.0,700.0,11.171400071751618,11.301629237686953,0.8385404427266205,0.16145955727337946,-0.23769050661216318,0.2916764581870357,False,True,B,-100.0,2019-02-01
2019-02-21,2019,-14,-3.0,140.0,-160.0,-0.7101968992421417,11.712568615076018,0.475824769177838,0.524175230822162,0.14197944602681112,-0.8034342884416892,True,False,A,-100.0,2019-02-01
2019-02-22,2019,15,5.0,-220.0,180.0,5.720182875260185,7.815851783088893,0.7678758622783711,0.23212413772162888,-0.581158620575434,-0.35005241437943924,False,False,None,0.0,2019-02-01
2019-02-22,2019,13,5.0,-220.0,180.0,5.590504007215068,7.264994810508734,0.7792054238404774,0.22079457615952258,-0.574978859723376,-0.38177518675333677,False,False,None,0.0,2019-02-01
2019-02-22,2019,-10,-7.0,260.0,-330.0,-10.149201917052704,9.108305680762212,0.13257956420950312,0.8674204357904969,-0.5227135688457887,-0.3954342417217749,False,False,None,0.0,2019-02-01
2019-02-22,2019,-3,-4.5,160.0,-190.0,-0.7280340450960745,9.1683285197802,0.46835425175172085,0.5316457482482791,0.21772105455447432,-0.7481678034613415,True,False,A,-100.0,2019-02-01
2019-02-22,2019,-3,-8.0,300.0,-400.0,-7.226004171089851,9.24480731112865,0.21721648858808806,0.7827835114119119,-0.13113404564764775,-0.4129123664410661,False,False,None,0.0,2019-02-01
2019-02-22,2019,1,4.5,-200.0,170.0,5.633897407661438,7.490668889328185,0.7740111742755167,0.22598882572448337,-0.6129944128622417,-0.3898301705438949,False,False,None,0.0,2019-02-01
2019-02-22,2019,1,-8.0,290.0,-380.0,-6.535006011041587,8.136090842857797,0.21092609781871285,0.7890739021812871,-0.1773882185070199,-0.41857712470852526,False,False,None,0.0,2019-02-01
2019-02-22,2019,11,3.5,-170.0,145.0,0.32686728827208744,11.070043294899332,0.5117779336438502,0.48822206635614984,-0.7892679096760618,0.19614406257256722,False,True,B,-100.0,2019-02-01
2019-02-22,2019,6,3.0,-155.0,135.0,1.722069044750297,8.86055501880537,0.5770499726632432,0.42295002733675685,-0.7952403322807846,-0.006067435758621342,False,False,None,0.0,2019-02-01
2019-02-23,2019,-6,12.0,-850.0,575.0,12.471840793866532,11.289389234561856,0.8653638850247911,0.13463611497520883,-0.23644363086047848,-0.09120622391734035,False,False,None,0.0,2019-02-01
2019-02-23,2019,-3,5.5,-250.0,200.0,6.465591778387558,10.878978431944585,0.7238508653855277,0.2761491346144723,-0.5656894807686834,-0.17155259615658303,False,False,None,0.0,2019-02-01
2019-02-23,2019,8,3.0,-150.0,130.0,5.0933721292942495,9.273331117611823,0.708582867782118,0.29141713221788207,-0.7638057107392939,-0.3297405958988713,False,False,None,0.0,2019-02-01
2019-02-23,2019,-15,2.0,-130.0,110.0,-1.4064778504138133,10.010885926274737,0.4441345132305329,0.5558654867694671,-0.8975074200237232,0.16731752221588092,False,True,B,110.0,2019-02-01
2019-02-23,2019,12,13.0,-1200.0,750.0,0.8694460141239717,7.487727032533243,0.5462197541087002,0.45378024589129984,-0.49929855873369156,2.857132090076049,False,True,B,-100.0,2019-02-01
2019-02-23,2019,5,1.5,-130.0,110.0,1.6836431722752554,11.496923323361003,0.5582141315219993,0.44178586847800067,-0.871181354264154,-0.0722496761961986,False,False,None,0.0,2019-02-01
2019-02-23,2019,-10,10.0,-650.0,450.0,22.273257430533874,9.032639958224179,0.9931658300021767,0.006834169997823252,-0.1596289130750812,-0.9624120650119721,False,False,None,0.0,2019-02-01
2019-02-23,2019,7,0.0,-110.0,-110.0,-3.5638967943715474,13.629955641178897,0.39686299591327157,0.6031370040867284,-0.9639215458260662,-0.9451693632648428,False,False,None,0.0,2019-02-01
2019-02-23,2019,-16,-11.5,575.0,-850.0,-16.91239806156797,6.189220073761433,0.0031422376160551435,0.9968577623839449,-0.9787898960916278,-0.12041962142593099,False,False,None,0.0,2019-02-01
2019-02-23,2019,2,-3.0,135.0,-155.0,-6.994909532551536,11.013838978319587,0.26268099463678296,0.737319005363217,-0.38269966260356003,-0.7383706755162778,False,False,None,0.0,2019-02-01
2019-02-23,2019,-13,6.5,-270.0,220.0,5.614593483352465,6.690089414225006,0.7993327966652899,0.2006672033347101,-0.4967163872848175,-0.35786494932892765,False,False,None,0.0,2019-02-01
2019-02-23,2019,23,-3.5,140.0,-160.0,-6.427065390746189,11.641161635706364,0.2904405079569343,0.7095594920430657,-0.3029427809033577,-0.7339151904838503,False,False,None,0.0,2019-02-01
2019-02-24,2019,27,9.0,-500.0,375.0,6.187475538693777,10.867224759831759,0.7154475821991767,0.2845524178008233,-0.42764193424065866,0.35162398455391064,False,True,B,-100.0,2019-02-01
2019-02-24,2019,12,-9.0,375.0,-500.0,-8.49705938494864,8.347441345337211,0.1543570802068579,0.8456429197931421,-0.26680386901742503,-0.3234856641654863,False,False,None,0.0,2019-02-01
2019-02-24,2019,15,-7.0,250.0,-310.0,-7.352235078191903,10.303425440821524,0.23774596296557515,0.7622540370344248,-0.16788912962048697,-0.48363436200893795,False,False,None,0.0,2019-02-01
2019-02-25,2019,-11,-8.5,325.0,-425.0,-9.125569060209283,10.617073169708538,0.1950273042324867,0.8049726957675133,-0.17113395701193146,-0.3844326444130781,False,False,None,0.0,2019-02-01
2019-02-25,2019,7,3.5,-170.0,145.0,5.100463600461702,12.620435768662905,0.656946299283082,0.343053700716918,-0.7294927002952015,-0.15951843324355086,False,False,None,0.0,2019-02-01
2019-02-25,2019,-13,-9.0,375.0,-500.0,-7.44789542872034,9.299131446925832,0.21158788872498624,0.7884121112750138,0.005042471443684526,-0.36927031097998897,False,False,None,0.0,2019-02-01
2019-02-25,2019,-11,-8.0,290.0,-380.0,-6.12250733545355,8.767215286437738,0.24248193064205892,0.7575180693579411,-0.05432047049597022,-0.44182879099941175,False,False,None,0.0,2019-02-01
2019-02-25,2019,-3,8.0,-380.0,290.0,15.666160029738318,8.470351274466035,0.9678092653662552,0.03219073463374481,-0.2868773834143382,-0.8744561349283952,False,False,None,0.0,2019-02-01
2019-02-25,2019,-9,-3.5,145.0,-170.0,-9.203266124701356,13.6722250599767,0.25043040418367146,0.7495695958163285,-0.3864455097500049,-0.6913536958403353,False,False,None,0.0,2019-02-01
2019-02-25,2019,-1,-2.5,120.0,-140.0,-1.9197316339911616,10.169065398992318,0.42513202773016723,0.5748679722698328,-0.06470953899363208,-0.8357520079229049,False,False,None,0.0,2019-02-01
2019-02-25,2019,4,2.5,-135.0,115.0,4.14229773212749,11.308632574918539,0.6429275912774348,0.35707240872256524,-0.8333150689280724,-0.23229432124648475,False,False,None,0.0,2019-02-01
2019-02-25,2019,-5,5.0,-220.0,180.0,6.514902551438566,9.474369183966967,0.7541584928134909,0.2458415071865091,-0.5886408221017323,-0.3116437798777746,False,False,None,0.0,2019-02-01
2019-02-25,2019,16,1.5,-120.0,100.0,-2.7159589242881967,11.762156456199916,0.40869370247381354,0.5913062975261865,-0.931884382921031,0.18261259505237293,False,True,B,-100.0,2019-02-01
2019-02-25,2019,-8,-12.5,700.0,-1100.0,-14.087827672512999,8.757415106485848,0.05384380090576135,0.9461561990942386,-0.5692495927539092,-0.13985800082341948,False,False,None,0.0,2019-02-01
2019-02-26,2019,-23,-3.5,142.0,-165.0,-2.8436194795248464,11.460165313208952,0.4020166199795383,0.5979833800204617,-0.027119779649517284,-0.7644307896889091,False,False,None,0.0,2019-02-01
2019-02-26,2019,5,-7.5,260.0,-330.0,-6.583339303649746,9.071067071444556,0.23399560361447103,0.766004396385529,-0.15761582698790433,-0.4661181479737222,False,False,None,0.0,2019-02-01
2019-02-26,2019,9,3.5,-165.0,142.0,5.148529734730649,11.630700438415777,0.6709967690885408,0.3290032309114593,-0.7356679394499688,-0.20381218119426858,False,False,None,0.0,2019-02-01
2019-02-27,2019,8,-5.0,175.0,-210.0,-1.8129525550453087,11.488688023510285,0.43730591034858035,0.5626940896514196,0.20259125345859585,-0.7052554768492564,True,False,A,175.0,2019-02-01
2019-02-27,2019,-1,9.5,-425.0,325.0,15.207073139119657,7.9823586459452285,0.9716155000869587,0.028384499913041244,-0.2569999116982081,-0.8793658753695747,False,False,None,0.0,2019-02-01
2019-02-27,2019,-6,-10.0,375.0,-500.0,-6.800176066664335,8.881940781237043,0.2219517374503901,0.7780482625496099,0.0542707528893529,-0.3775613899603121,False,False,None,0.0,2019-02-01
2019-02-27,2019,2,-3.0,135.0,-155.0,-2.695374958410314,11.439294144793013,0.40686213213090516,0.5931378678690948,-0.04387398949237287,-0.7895317243045148,False,False,None,0.0,2019-02-01
2019-02-27,2019,-12,-4.0,155.0,-185.0,-5.308189736895396,10.568661338455884,0.3077431898434253,0.6922568101565747,-0.21525486589926557,-0.6819360601983306,False,False,None,0.0,2019-02-01
2019-02-27,2019,-5,2.5,-140.0,120.0,-0.16251928857330702,8.358832341923152,0.49224392495699487,0.5077560750430051,-0.8593588785837157,0.11706336509461135,False,True,B,120.0,2019-02-01
2019-02-27,2019,1,6.5,-280.0,230.0,15.536791532316867,6.492546409549343,0.9916448283306291,0.008355171669370918,-0.36251403893031,-0.9724279334910759,False,False,None,0.0,2019-02-01
2019-02-27,2019,9,-1.0,-105.0,-115.0,-10.424481944317382,11.605644761463866,0.18453276532496998,0.81546723467503,-0.9912127254607157,-0.8936347085206482,False,False,None,0.0,2019-02-01
2019-02-27,2019,6,6.0,-280.0,230.0,7.554345457143341,9.826476816821014,0.778986425132125,0.22101357486787504,-0.4992230124150625,-0.2706552029360124,False,False,None,0.0,2019-02-01
2019-02-27,2019,-9,5.0,-220.0,180.0,7.253138609771834,11.577609835488422,0.7344998564879139,0.26550014351208606,-0.599363714642956,-0.25659959816615907,False,False,None,0.0,2019-02-01
2019-02-27,2019,-5,-5.0,180.0,-220.0,0.3282822123890625,12.762561854756038,0.510260574281404,0.48973942571859597,0.42872960798793125,-0.7328694041534931,True,False,A,-100.0,2019-02-01
2019-02-28,2019,3,9.5,-500.0,375.0,13.281742045814813,10.809682912483824,0.8904058457183232,0.10959415428167685,-0.2876753234253414,-0.47942776716203495,False,False,None,0.0,2019-02-01
2019-02-28,2019,7,3.5,-160.0,140.0,5.0493138204037695,11.488688023510285,0.6698514761489075,0.3301485238510925,-0.7488056964441596,-0.20764354275737806,False,False,None,0.0,2019-02-01
2019-02-28,2019,7,-1.5,105.0,-125.0,-0.6924024274503551,11.279081522310694,0.4755250278318539,0.5244749721681461,-0.02517369294469962,-0.8951050055663708,False,False,None,0.0,2019-02-01
2019-02-28,2019,-7,7.5,-320.0,255.0,4.918878706165528,9.3767395600704,0.7000634663771016,0.2999365336228984,-0.5187063668657427,0.06477469436128924,False,False,None,0.0,2019-02-01
2019-02-28,2019,-7,4.5,-200.0,170.0,6.583655283305944,7.215354261289956,0.8192342533389654,0.18076574666103457,-0.5903828733305173,-0.5119324840152066,False,False,None,0.0,2019-02-01
2019-02-28,2019,-4,4.0,-185.0,155.0,1.6113365972701026,12.314612950346946,0.5520520357601217,0.44794796423987826,-0.7463544700561603,0.14226730881168947,False,True,B,155.0,2019-02-01
2019-03-01,2019,-11,-5.5,185.0,-230.0,-5.35637978847517,9.482806924216106,0.2860873129124404,0.7139126870875596,-0.18465115819954492,-0.5964841333852924,False,False,None,0.0,2019-03-01
2019-03-01,2019,-2,-5.0,180.0,-220.0,0.24357583920616205,9.113809255941362,0.5106608698039183,0.4893391301960817,0.42985043545097135,-0.7330877471657736,True,False,A,-100.0,2019-03-01
2019-03-01,2019,14,4.5,-200.0,170.0,5.0951079051466825,9.078784060608056,0.7126729381575023,0.2873270618424977,-0.6436635309212488,-0.22421693302525625,False,False,None,0.0,2019-03-01
2019-03-01,2019,7,-3.0,135.0,-155.0,-6.165302010812474,7.303082986693846,0.19927732195251846,0.8007226780474815,-0.5316982934115816,-0.715872598112184,False,False,None,0.0,2019-03-01
2019-03-01,2019,-7,-1.0,-105.0,-115.0,-0.5994616960975635,11.29881769035406,0.47884393977976003,0.52115606022024,-0.9771979076295352,-0.9320231225799687,False,False,None,0.0,2019-03-01
2019-03-01,2019,11,10.0,-600.0,425.0,7.434767183308176,10.101639049915407,0.7691334715857677,0.23086652841423227,-0.35905544034519354,0.21204927417471953,False,True,B,-100.0,2019-03-01
2019-03-01,2019,-11,2.5,-145.0,125.0,-0.16692492350710827,10.49116742161224,0.4936526987631886,0.5063473012368114,-0.8467974383148725,0.1392814277828256,False,True,B,125.0,2019-03-01
2019-03-02,2019,-5,3.0,-155.0,135.0,-2.5011914076986437,9.047508907363722,0.3911009076696217,0.6088990923303783,-0.8612222585688439,0.4309128669763891,False,True,B,135.0,2019-03-01
2019-03-02,2019,-8,13.5,-1400.0,800.0,8.53543112722001,9.836736803208607,0.8072233401898706,0.19277665981012937,-0.2504354698236916,0.7349899382911644,False,True,B,800.0,2019-03-01
2019-03-02,2019,-36,-8.5,325.0,-425.0,-5.625411736305619,6.499549626381427,0.19338003295307593,0.8066199670469241,-0.17813485994942724,-0.3831729663758816,False,False,None,0.0,2019-03-01
2019-03-02,2019,-14,-5.0,170.0,-200.0,-4.831991318520097,10.88569289698677,0.32856301351462447,0.6714369864853755,-0.11287986351051382,-0.6642815067573122,False,False,None,0.0,2019-03-01
2019-03-02,2019,-30,4.5,-200.0,170.0,3.9868779247906794,8.91195008043163,0.6726935555534111,0.32730644444658885,-0.6636532222232945,-0.11627259999421002,False,False,None,0.0,2019-03-01
2019-03-02,2019,-4,-5.0,170.0,-200.0,-4.79528410676863,12.07166224531172,0.3455971681258875,0.6544028318741125,-0.06688764606010378,-0.6727985840629438,False,False,None,0.0,2019-03-01
2019-03-02,2019,-29,-2.0,110.0,-130.0,-4.244514909137839,11.865213199282117,0.3602735670848979,0.6397264329151021,-0.24342550912171446,-0.852370823173438,False,False,None,0.0,2019-03-01
2019-03-02,2019,-9,7.0,-310.0,250.0,10.901708520455134,9.274891544078251,0.8800826597977123,0.11991734020228773,-0.4038149723950981,-0.580289309291993,False,False,None,0.0,2019-03-01
2019-03-02,2019,3,5.0,-210.0,175.0,4.630905032716668,9.433284426776993,0.6882553744636698,0.3117446255363302,-0.6394852800428397,-0.14270227977509198,False,False,None,0.0,2019-03-01
2019-03-03,2019,-11,2.0,-130.0,110.0,-5.070500628022154,7.614501069518393,0.25273732700790097,0.747262672992099,-0.9416760014597152,0.569251613283408,False,True,B,110.0,2019-03-01
2019-03-03,2019,-4,-9.5,425.0,-600.0,-8.337112723218397,9.590253832253353,0.19233283434091386,0.8076671656590861,0.009747380289797825,-0.3269440286174282,False,False,None,0.0,2019-03-01
2019-03-03,2019,5,-4.0,150.0,-180.0,0.6425228787796019,11.937231147741826,0.5214627514953911,0.4785372485046089,0.3036568787384777,-0.787316778442396,True,False,A,150.0,2019-03-01
2019-03-03,2019,-14,0.0,-110.0,-110.0,-0.7517380382354075,10.92061162300711,0.4725598326636674,0.5274401673363326,-0.9570400152123939,-0.9520508938785152,False,False,None,0.0,2019-03-01
2019-03-03,2019,14,-6.0,210.0,-260.0,-8.922976034375532,9.029792167007754,0.16153452792137202,0.838465472078628,-0.49924296344374675,-0.4840212479516135,False,False,None,0.0,2019-03-01
2019-03-03,2019,-10,-2.5,115.0,-135.0,-7.98320255225454,10.661176498523067,0.22698566851057544,0.7730143314894246,-0.5119808127022628,-0.7995888770212602,False,False,None,0.0,2019-03-01
2019-03-03,2019,5,-2.5,115.0,-135.0,-1.5504668845205618,11.625030825307775,0.446949142684947,0.553050857315053,-0.03905934322736393,-0.856616444399801,False,False,None,0.0,2019-03-01
2019-03-03,2019,21,10.0,-650.0,450.0,2.6899955982317723,10.869851503389317,0.5977289374801302,0.40227106251986977,-0.494229360593736,1.2124908438592836,False,True,B,-100.0,2019-03-01
2019-03-04,2019,-7,-11.0,550.0,-800.0,-12.179049327060941,7.217141675430415,0.04575199116284101,0.954248008837159,-0.7026120574415334,-0.1650329922674859,False,False,None,0.0,2019-03-01
2019-03-04,2019,-1,-1.5,105.0,-125.0,-2.7067841682763576,10.546627470913622,0.39872477098132897,0.601275229018671,-0.18261421948827572,-0.8797449541962659,False,False,None,0.0,2019-03-01
2019-03-04,2019,3,-9.5,400.0,-550.0,-5.430426908230799,7.263823703775355,0.22735105185826554,0.7726489481417345,0.1367552592913277,-0.3678326787931264,True,False,A,400.0,2019-03-01
2019-03-04,2019,-1,-9.5,375.0,-500.0,-5.936688370956769,7.101424588371379,0.20158151490775356,0.7984184850922464,-0.042487804188170664,-0.36126521192620276,False,False,None,0.0,2019-03-01
2019-03-04,2019,39,5.5,-240.0,190.0,3.853492253450088,9.71225006695843,0.6542300497871677,0.3457699502128323,-0.6183658042908189,0.002732855617213703,False,False,None,0.0,2019-03-01
2019-03-04,2019,8,-3.5,145.0,-170.0,-0.8873505571773014,9.094454033504373,0.46113666947643217,0.5388633305235678,0.129784840217259,-0.7781150991961779,True,False,A,145.0,2019-03-01
2019-03-04,2019,-9,13.5,-1400.0,800.0,6.00653448032108,6.323637917843966,0.8289068471876727,0.1710931528123273,-0.23030078475430393,0.5398383753109455,False,True,B,800.0,2019-03-01
2019-03-05,2019,9,-5.5,190.0,-240.0,-7.905042645047075,11.127241984728483,0.23872109907699834,0.7612789009230017,-0.3077088126767048,-0.5559206411282491,False,False,None,0.0,2019-03-01
2019-03-05,2019,-8,-4.0,160.0,-190.0,-4.023790588650993,9.57356798381288,0.33713239331603306,0.6628676066839669,-0.12345577737831404,-0.6860100810444367,False,False,None,0.0,2019-03-01
2019-03-05,2019,12,-3.5,140.0,-160.0,-4.557390702862698,10.33329483315195,0.3295922175366883,0.6704077824633117,-0.20897867791194802,-0.7485970815762581,False,False,None,0.0,2019-03-01
2019-03-05,2019,11,-2.0,110.0,-130.0,-4.469632687162025,10.988162973561655,0.3420892088213253,0.6579107911786747,-0.2816126614752168,-0.8481744328049212,False,False,None,0.0,2019-03-01
2019-03-05,2019,33,-7.0,240.0,-300.0,-6.04308611377773,10.716986731099237,0.2864181666425113,0.7135818333574887,-0.02617823341546166,-0.5242787777616742,False,False,None,0.0,2019-03-01
2019-03-05,2019,-9,-6.5,240.0,-300.0,1.1149792430789731,11.104999176336037,0.539987949286957,0.460012050713043,0.8359590275756539,-0.693325299524638,True,False,A,-100.0,2019-03-01
2019-03-06,2019,-7,3.5,-170.0,145.0,3.921923884958616,9.885850757271545,0.6542133671161797,0.3457866328838203,-0.7306180253051024,-0.15282274943464025,False,False,None,0.0,2019-03-01
2019-03-06,2019,6,9.5,-550.0,400.0,3.7772780737875125,10.341438171979593,0.642540047074704,0.357459952925296,-0.4742854160297877,0.7872997646264799,False,True,B,-100.0,2019-03-01
2019-03-06,2019,16,5.0,-220.0,180.0,6.990027983392325,7.84598546812863,0.8135099414078131,0.18649005859218687,-0.5562673046866474,-0.47782783594187683,False,False,None,0.0,2019-03-01
2019-03-06,2019,-7,-5.5,210.0,-260.0,-9.350309382826707,9.494385160048058,0.16235497992489334,0.8376450200751067,-0.4966995622328306,-0.48452614149224205,False,False,None,0.0,2019-03-01
2019-03-06,2019,-11,-3.5,150.0,-180.0,-4.339886005337723,11.936936783000577,0.3580903826917031,0.6419096173082969,-0.10477404327074225,-0.7147068367518681,False,False,None,0.0,2019-03-01
2019-03-06,2019,-10,-4.5,175.0,-210.0,-4.653744178432229,8.000092874093786,0.28038058982727376,0.7196194101727262,-0.22895337797499715,-0.6230564994333339,False,False,None,0.0,2019-03-01
2019-03-06,2019,2,2.0,-130.0,110.0,-5.233677057640218,9.867731924714539,0.2979232122936408,0.7020767877063592,-0.9312484894706983,0.4743612541833544,False,True,B,-100.0,2019-03-01
